RegionSet,Region,Metric,Weighting,Year,Value,Ncells
areacode,"CONUS",SON,pop,2017,36.3386783249916,1420
areacode,"CONUS",SON,pop,2018,32.2938998059221,1420
areacode,"CONUS",SON,pop,2019,35.6690628869341,1420
areacode,"CONUS",SON,pop,2020,35.0565707071475,1420
areacode,"CONUS",SON,pop,2021,36.2782779179676,1420
areacode,"CONUS",SON,pop,2022,36.8923124172269,1420
areacode,"CONUS",SeasonAmp,area,1990,18.8246045672102,1420
areacode,"CONUS",SeasonAmp,area,1991,21.7285913467978,1420
areacode,"CONUS",SeasonAmp,area,1992,19.270967872244,1420
areacode,"CONUS",SeasonAmp,area,1993,20.0716255178646,1420
areacode,"CONUS",SeasonAmp,area,1994,21.3486099842625,1420
areacode,"CONUS",SeasonAmp,area,1995,22.2432307972971,1420
areacode,"CONUS",SeasonAmp,area,1996,21.6393749084534,1420
areacode,"CONUS",SeasonAmp,area,1997,20.4354753393942,1420
areacode,"CONUS",SeasonAmp,area,1998,23.1851356298891,1420
areacode,"CONUS",SeasonAmp,area,1999,21.5415228665821,1420
areacode,"CONUS",SeasonAmp,area,2000,20.4328070735279,1420
areacode,"CONUS",SeasonAmp,area,2001,20.9177651759014,1420
areacode,"CONUS",SeasonAmp,area,2002,20.9535282648181,1420
areacode,"CONUS",SeasonAmp,area,2003,20.7706239692998,1420
areacode,"CONUS",SeasonAmp,area,2004,16.7020932571972,1420
areacode,"CONUS",SeasonAmp,area,2005,20.8442209050186,1420
areacode,"CONUS",SeasonAmp,area,2006,19.6869524054312,1420
areacode,"CONUS",SeasonAmp,area,2007,18.8037252156013,1420
areacode,"CONUS",SeasonAmp,area,2008,18.1478721804117,1420
areacode,"CONUS",SeasonAmp,area,2009,15.7831286596797,1420
areacode,"CONUS",SeasonAmp,area,2010,15.9117518429052,1420
areacode,"CONUS",SeasonAmp,area,2011,16.7567372176405,1420
areacode,"CONUS",SeasonAmp,area,2012,18.4642320373888,1420
areacode,"CONUS",SeasonAmp,area,2013,15.3852716522684,1420
areacode,"CONUS",SeasonAmp,area,2014,14.8298922102901,1420
areacode,"CONUS",SeasonAmp,area,2015,14.3587249171867,1420
areacode,"CONUS",SeasonAmp,area,2016,14.1256818041399,1420
areacode,"CONUS",SeasonAmp,area,2017,14.1485633587307,1420
areacode,"CONUS",SeasonAmp,area,2018,16.4950603080615,1420
areacode,"CONUS",SeasonAmp,area,2019,14.096143721814,1420
areacode,"CONUS",SeasonAmp,area,2020,12.175790436008,1420
areacode,"CONUS",SeasonAmp,area,2021,14.4810587704935,1420
areacode,"CONUS",SeasonAmp,area,2022,11.8597025450372,1420
areacode,"CONUS",SeasonAmp,pop,1990,22.5975547518769,1420
areacode,"CONUS",SeasonAmp,pop,1991,25.5243367002285,1420
areacode,"CONUS",SeasonAmp,pop,1992,22.8949654174672,1420
areacode,"CONUS",SeasonAmp,pop,1993,25.0129706675255,1420
areacode,"CONUS",SeasonAmp,pop,1994,26.4193028571272,1420
areacode,"CONUS",SeasonAmp,pop,1995,27.7135636063597,1420
areacode,"CONUS",SeasonAmp,pop,1996,25.5667818906145,1420
areacode,"CONUS",SeasonAmp,pop,1997,24.5183022639926,1420
areacode,"CONUS",SeasonAmp,pop,1998,27.5774362816316,1420
areacode,"CONUS",SeasonAmp,pop,1999,25.8416929304321,1420
areacode,"CONUS",SeasonAmp,pop,2000,23.1659208881738,1420
areacode,"CONUS",SeasonAmp,pop,2001,25.0662413045922,1420
areacode,"CONUS",SeasonAmp,pop,2002,25.374374727488,1420
areacode,"CONUS",SeasonAmp,pop,2003,23.6942135698394,1420
areacode,"CONUS",SeasonAmp,pop,2004,19.2034269411819,1420
areacode,"CONUS",SeasonAmp,pop,2005,24.787724540857,1420
areacode,"CONUS",SeasonAmp,pop,2006,22.5721541762495,1420
areacode,"CONUS",SeasonAmp,pop,2007,21.8503936255395,1420
areacode,"CONUS",SeasonAmp,pop,2008,21.4723616172121,1420
areacode,"CONUS",SeasonAmp,pop,2009,17.1750251407767,1420
areacode,"CONUS",SeasonAmp,pop,2010,18.3780239879856,1420
areacode,"CONUS",SeasonAmp,pop,2011,19.6288952388209,1420
areacode,"CONUS",SeasonAmp,pop,2012,21.0812112700943,1420
areacode,"CONUS",SeasonAmp,pop,2013,16.6856471148069,1420
areacode,"CONUS",SeasonAmp,pop,2014,16.5443039278434,1420
areacode,"CONUS",SeasonAmp,pop,2015,15.8468593939031,1420
areacode,"CONUS",SeasonAmp,pop,2016,16.3104996908898,1420
areacode,"CONUS",SeasonAmp,pop,2017,15.962525918663,1420
areacode,"CONUS",SeasonAmp,pop,2018,18.0808814844959,1420
areacode,"CONUS",SeasonAmp,pop,2019,15.6691898981144,1420
areacode,"CONUS",SeasonAmp,pop,2020,14.3810307915683,1420
areacode,"CONUS",SeasonAmp,pop,2021,15.3411307911266,1420
areacode,"CONUS",SeasonAmp,pop,2022,13.4063142717269,1420
areacode,"Europe",DJF,area,1990,24.8272469879839,1543
areacode,"Europe",DJF,area,1991,23.8424749525334,1543
areacode,"Europe",DJF,area,1992,22.7034797540706,1543
areacode,"Europe",DJF,area,1993,24.4793979113928,1543
areacode,"Europe",DJF,area,1994,24.7311525626516,1543
areacode,"Europe",DJF,area,1995,27.9853854352648,1543
areacode,"Europe",DJF,area,1996,26.8075361672482,1543
areacode,"Europe",DJF,area,1997,25.8365908230554,1543
areacode,"Europe",DJF,area,1998,26.9335480764765,1543
areacode,"Europe",DJF,area,1999,26.6895899436698,1543
areacode,"Europe",DJF,area,2000,26.0875062231869,1543
areacode,"Europe",DJF,area,2001,26.5282237210714,1543
areacode,"Europe",DJF,area,2002,28.1833115917702,1543
areacode,"Europe",DJF,area,2003,28.4434098297331,1543
areacode,"Europe",DJF,area,2004,27.3742518456524,1543
areacode,"Europe",DJF,area,2005,27.9177607530112,1543
areacode,"Europe",DJF,area,2006,27.1638859599137,1543
areacode,"Europe",DJF,area,2007,27.0691647342482,1543
areacode,"Europe",DJF,area,2008,27.6434555620634,1543
areacode,"Europe",DJF,area,2009,26.0563817011462,1543
areacode,"Europe",DJF,area,2010,27.355670526032,1543
areacode,"Europe",DJF,area,2011,27.5162277064074,1543
areacode,"Europe",DJF,area,2012,27.3015300224327,1543
areacode,"Europe",DJF,area,2013,26.4552079491574,1543
areacode,"Europe",DJF,area,2014,25.852798492241,1543
areacode,"Europe",DJF,area,2015,27.2105941947017,1543
areacode,"Europe",DJF,area,2016,26.9363754847407,1543
areacode,"Europe",DJF,area,2017,28.0168815314661,1543
areacode,"Europe",DJF,area,2018,27.331972445665,1543
areacode,"Europe",DJF,area,2019,28.090888581882,1543
areacode,"Europe",DJF,area,2020,27.4054558243509,1543
areacode,"Europe",DJF,area,2021,27.6349001137727,1543
areacode,"Europe",DJF,area,2022,29.1583067940925,1543
areacode,"Europe",DJF,pop,1990,23.7816316611302,1543
areacode,"Europe",DJF,pop,1991,20.6182764874841,1543
areacode,"Europe",DJF,pop,1992,19.5422306967912,1543
areacode,"Europe",DJF,pop,1993,21.6049088848254,1543
areacode,"Europe",DJF,pop,1994,22.5102045109754,1543
areacode,"Europe",DJF,pop,1995,25.5537403996713,1543
areacode,"Europe",DJF,pop,1996,23.8700093145143,1543
areacode,"Europe",DJF,pop,1997,22.4249756791494,1543
areacode,"Europe",DJF,pop,1998,23.38826757653,1543
areacode,"Europe",DJF,pop,1999,22.9937171571811,1543
areacode,"Europe",DJF,pop,2000,23.0704671204343,1543
areacode,"Europe",DJF,pop,2001,23.4095369864468,1543
areacode,"Europe",DJF,pop,2002,25.1728946671357,1543
areacode,"Europe",DJF,pop,2003,25.6204855814997,1543
areacode,"Europe",DJF,pop,2004,24.3162586361806,1543
areacode,"Europe",DJF,pop,2005,25.0357761145889,1543
areacode,"Europe",DJF,pop,2006,24.3085646152651,1543
areacode,"Europe",DJF,pop,2007,24.4948449840795,1543
areacode,"Europe",DJF,pop,2008,25.6629454759016,1543
areacode,"Europe",DJF,pop,2009,23.6650152242191,1543
areacode,"Europe",DJF,pop,2010,23.8685015120897,1543
areacode,"Europe",DJF,pop,2011,24.7677532757171,1543
areacode,"Europe",DJF,pop,2012,25.3380302280663,1543
areacode,"Europe",DJF,pop,2013,24.5293459024175,1543
areacode,"Europe",DJF,pop,2014,25.116784707308,1543
areacode,"Europe",DJF,pop,2015,24.864327145046,1543
areacode,"Europe",DJF,pop,2016,24.1321082138219,1543
areacode,"Europe",DJF,pop,2017,25.5230283753125,1543
areacode,"Europe",DJF,pop,2018,24.6440798470202,1543
areacode,"Europe",DJF,pop,2019,25.5279041925356,1543
areacode,"Europe",DJF,pop,2020,25.1065446771179,1543
areacode,"Europe",DJF,pop,2021,25.0008340820799,1543
areacode,"Europe",DJF,pop,2022,27.2253273871221,1543
areacode,"Europe",MAM,area,1990,43.095923377391,1543
areacode,"Europe",MAM,area,1991,38.6453309893329,1543
areacode,"Europe",MAM,area,1992,40.8984679601364,1543
areacode,"Europe",MAM,area,1993,42.0036355001098,1543
areacode,"Europe",MAM,area,1994,40.8144954926239,1543
areacode,"Europe",MAM,area,1995,41.2570749969221,1543
areacode,"Europe",MAM,area,1996,46.0323313208983,1543
areacode,"Europe",MAM,area,1997,42.031570100788,1543
areacode,"Europe",MAM,area,1998,41.4833025437822,1543
areacode,"Europe",MAM,area,1999,41.4142791781778,1543
areacode,"Europe",MAM,area,2000,40.1200300254977,1543
areacode,"Europe",MAM,area,2001,40.5281605819137,1543
areacode,"Europe",MAM,area,2002,43.2133885128729,1543
areacode,"Europe",MAM,area,2003,44.2856805920612,1543
areacode,"Europe",MAM,area,2004,43.0952045234599,1543
areacode,"Europe",MAM,area,2005,43.9747374038737,1543
areacode,"Europe",MAM,area,2006,43.528237773968,1543
areacode,"Europe",MAM,area,2007,43.0095063359276,1543
areacode,"Europe",MAM,area,2008,44.0194492897781,1543
areacode,"Europe",MAM,area,2009,43.4806783875196,1543
areacode,"Europe",MAM,area,2010,40.6575721624798,1543
areacode,"Europe",MAM,area,2011,41.6587629851145,1543
areacode,"Europe",MAM,area,2012,41.9497738721765,1543
areacode,"Europe",MAM,area,2013,40.7010505167418,1543
areacode,"Europe",MAM,area,2014,41.1947806382333,1543
areacode,"Europe",MAM,area,2015,39.3105692484343,1543
areacode,"Europe",MAM,area,2016,38.9032229544962,1543
areacode,"Europe",MAM,area,2017,40.1874034427895,1543
areacode,"Europe",MAM,area,2018,42.1706999073557,1543
areacode,"Europe",MAM,area,2019,41.14232167342,1543
areacode,"Europe",MAM,area,2020,39.7884022223696,1543
areacode,"Europe",MAM,area,2021,40.123414565888,1543
areacode,"Europe",MAM,area,2022,41.2566561549808,1543
areacode,"Europe",MAM,pop,1990,43.0680102688877,1543
areacode,"Europe",MAM,pop,1991,37.5543016428348,1543
areacode,"Europe",MAM,pop,1992,39.0977155950102,1543
areacode,"Europe",MAM,pop,1993,40.2057091046248,1543
areacode,"Europe",MAM,pop,1994,39.0289928629309,1543
areacode,"Europe",MAM,pop,1995,40.6656277289187,1543
areacode,"Europe",MAM,pop,1996,43.8712030504819,1543
areacode,"Europe",MAM,pop,1997,40.6524815243897,1543
areacode,"Europe",MAM,pop,1998,39.8944368705028,1543
areacode,"Europe",MAM,pop,1999,38.8555258057891,1543
areacode,"Europe",MAM,pop,2000,37.6008114654498,1543
areacode,"Europe",MAM,pop,2001,38.1263535151977,1543
areacode,"Europe",MAM,pop,2002,41.4601031500626,1543
areacode,"Europe",MAM,pop,2003,43.1471774814858,1543
areacode,"Europe",MAM,pop,2004,41.377165241822,1543
areacode,"Europe",MAM,pop,2005,42.2979943881645,1543
areacode,"Europe",MAM,pop,2006,42.358985907101,1543
areacode,"Europe",MAM,pop,2007,42.8258172816173,1543
areacode,"Europe",MAM,pop,2008,43.5304658013365,1543
areacode,"Europe",MAM,pop,2009,42.7997634712607,1543
areacode,"Europe",MAM,pop,2010,39.5808071755984,1543
areacode,"Europe",MAM,pop,2011,41.0064063015772,1543
areacode,"Europe",MAM,pop,2012,41.3651595314074,1543
areacode,"Europe",MAM,pop,2013,39.3828106663392,1543
areacode,"Europe",MAM,pop,2014,40.6316544667634,1543
areacode,"Europe",MAM,pop,2015,38.6812323148345,1543
areacode,"Europe",MAM,pop,2016,38.0262797950868,1543
areacode,"Europe",MAM,pop,2017,39.6124904637803,1543
areacode,"Europe",MAM,pop,2018,40.8729979040548,1543
areacode,"Europe",MAM,pop,2019,40.1642914871182,1543
areacode,"Europe",MAM,pop,2020,39.8532744438197,1543
areacode,"Europe",MAM,pop,2021,39.0460245246716,1543
areacode,"Europe",MAM,pop,2022,40.8219984363275,1543
areacode,"Europe",JJA,area,1990,45.1055569177073,1543
areacode,"Europe",JJA,area,1991,44.4619073942765,1543
areacode,"Europe",JJA,area,1992,43.8264645049074,1543
areacode,"Europe",JJA,area,1993,40.8774018924677,1543
areacode,"Europe",JJA,area,1994,45.7688533157225,1543
areacode,"Europe",JJA,area,1995,45.504666360033,1543
areacode,"Europe",JJA,area,1996,45.2417893467749,1543
areacode,"Europe",JJA,area,1997,43.3235363090612,1543
areacode,"Europe",JJA,area,1998,41.715233730017,1543
areacode,"Europe",JJA,area,1999,42.2063935509455,1543
areacode,"Europe",JJA,area,2000,39.5956597919143,1543
areacode,"Europe",JJA,area,2001,42.814092483571,1543
areacode,"Europe",JJA,area,2002,45.4980747352196,1543
areacode,"Europe",JJA,area,2003,48.0997084260189,1543
areacode,"Europe",JJA,area,2004,42.9918440703665,1543
areacode,"Europe",JJA,area,2005,41.6504219596573,1543
areacode,"Europe",JJA,area,2006,44.4502718829764,1543
areacode,"Europe",JJA,area,2007,41.7851074700508,1543
areacode,"Europe",JJA,area,2008,42.3384275079286,1543
areacode,"Europe",JJA,area,2009,40.7145135774737,1543
areacode,"Europe",JJA,area,2010,41.9960673417973,1543
areacode,"Europe",JJA,area,2011,39.6195859324554,1543
areacode,"Europe",JJA,area,2012,41.5402170606568,1543
areacode,"Europe",JJA,area,2013,39.9920143925035,1543
areacode,"Europe",JJA,area,2014,42.0826330922465,1543
areacode,"Europe",JJA,area,2015,41.7305898722767,1543
areacode,"Europe",JJA,area,2016,40.1175782014962,1543
areacode,"Europe",JJA,area,2017,39.4925232074819,1543
areacode,"Europe",JJA,area,2018,42.0561256323115,1543
areacode,"Europe",JJA,area,2019,40.7499025906236,1543
areacode,"Europe",JJA,area,2020,38.402228555263,1543
areacode,"Europe",JJA,area,2021,39.6849623055178,1543
areacode,"Europe",JJA,area,2022,42.2876333094934,1543
areacode,"Europe",JJA,pop,1990,47.3003871080237,1543
areacode,"Europe",JJA,pop,1991,46.1551966848795,1543
areacode,"Europe",JJA,pop,1992,45.2488448472404,1543
areacode,"Europe",JJA,pop,1993,42.1018741484174,1543
areacode,"Europe",JJA,pop,1994,48.2477859334326,1543
areacode,"Europe",JJA,pop,1995,47.7771621375091,1543
areacode,"Europe",JJA,pop,1996,46.6311928066464,1543
areacode,"Europe",JJA,pop,1997,44.4601280886188,1543
areacode,"Europe",JJA,pop,1998,42.5811111326906,1543
areacode,"Europe",JJA,pop,1999,43.6117148730501,1543
areacode,"Europe",JJA,pop,2000,40.3680976639776,1543
areacode,"Europe",JJA,pop,2001,44.4542618102078,1543
areacode,"Europe",JJA,pop,2002,46.5186706589687,1543
areacode,"Europe",JJA,pop,2003,50.8697928018229,1543
areacode,"Europe",JJA,pop,2004,43.9394042702822,1543
areacode,"Europe",JJA,pop,2005,43.0532671585274,1543
areacode,"Europe",JJA,pop,2006,46.283838561926,1543
areacode,"Europe",JJA,pop,2007,43.4065027051556,1543
areacode,"Europe",JJA,pop,2008,44.1360812073643,1543
areacode,"Europe",JJA,pop,2009,42.6896029158659,1543
areacode,"Europe",JJA,pop,2010,43.3789848317999,1543
areacode,"Europe",JJA,pop,2011,40.7059972169453,1543
areacode,"Europe",JJA,pop,2012,42.7782280235452,1543
areacode,"Europe",JJA,pop,2013,41.7972476609344,1543
areacode,"Europe",JJA,pop,2014,43.5401154530601,1543
areacode,"Europe",JJA,pop,2015,44.214691617295,1543
areacode,"Europe",JJA,pop,2016,41.4810931184129,1543
areacode,"Europe",JJA,pop,2017,41.5781705549447,1543
areacode,"Europe",JJA,pop,2018,43.8309206398651,1543
areacode,"Europe",JJA,pop,2019,42.7146926969642,1543
areacode,"Europe",JJA,pop,2020,40.0039718047697,1543
areacode,"Europe",JJA,pop,2021,40.5474101819426,1543
areacode,"Europe",JJA,pop,2022,44.0414544686731,1543
areacode,"Europe",SON,area,1990,28.6294167334877,1543
areacode,"Europe",SON,area,1991,29.2506866826291,1543
areacode,"Europe",SON,area,1992,27.8814680789903,1543
areacode,"Europe",SON,area,1993,26.7164809418091,1543
areacode,"Europe",SON,area,1994,29.6215373387929,1543
areacode,"Europe",SON,area,1995,29.8248530939,1543
areacode,"Europe",SON,area,1996,30.1296421679745,1543
areacode,"Europe",SON,area,1997,29.343069010852,1543
areacode,"Europe",SON,area,1998,29.6574179750314,1543
areacode,"Europe",SON,area,1999,29.8852953137262,1543
areacode,"Europe",SON,area,2000,27.7396079775394,1543
areacode,"Europe",SON,area,2001,28.5744438233126,1543
areacode,"Europe",SON,area,2002,32.7072082020494,1543
areacode,"Europe",SON,area,2003,30.1495713515115,1543
areacode,"Europe",SON,area,2004,30.3281229015082,1543
areacode,"Europe",SON,area,2005,28.9205693592865,1543
areacode,"Europe",SON,area,2006,29.4419276162043,1543
areacode,"Europe",SON,area,2007,29.518210226275,1543
areacode,"Europe",SON,area,2008,28.4422483956757,1543
areacode,"Europe",SON,area,2009,29.251768279766,1543
areacode,"Europe",SON,area,2010,29.2207991542476,1543
areacode,"Europe",SON,area,2011,28.8633029971148,1543
areacode,"Europe",SON,area,2012,29.186315226862,1543
areacode,"Europe",SON,area,2013,27.2047487822433,1543
areacode,"Europe",SON,area,2014,29.3926592000067,1543
areacode,"Europe",SON,area,2015,29.2142494902244,1543
areacode,"Europe",SON,area,2016,28.6649971426129,1543
areacode,"Europe",SON,area,2017,29.4048279643044,1543
areacode,"Europe",SON,area,2018,30.7849288693533,1543
areacode,"Europe",SON,area,2019,29.9600271779262,1543
areacode,"Europe",SON,area,2020,29.2440090676956,1543
areacode,"Europe",SON,area,2021,30.6155293215707,1543
areacode,"Europe",SON,area,2022,29.2359013929893,1543
areacode,"Europe",SON,pop,1990,28.1925993277635,1543
areacode,"Europe",SON,pop,1991,28.6344576118328,1543
areacode,"Europe",SON,pop,1992,26.4578075910366,1543
areacode,"Europe",SON,pop,1993,24.9790018617999,1543
areacode,"Europe",SON,pop,1994,28.5714068605829,1543
areacode,"Europe",SON,pop,1995,27.7593276471263,1543
areacode,"Europe",SON,pop,1996,28.6614663597473,1543
areacode,"Europe",SON,pop,1997,27.8640007914642,1543
areacode,"Europe",SON,pop,1998,28.1529732314442,1543
areacode,"Europe",SON,pop,1999,28.1760352656027,1543
areacode,"Europe",SON,pop,2000,25.6921310839621,1543
areacode,"Europe",SON,pop,2001,26.4017490200782,1543
areacode,"Europe",SON,pop,2002,31.4368860024654,1543
areacode,"Europe",SON,pop,2003,28.8581973458211,1543
areacode,"Europe",SON,pop,2004,29.1699150895728,1543
areacode,"Europe",SON,pop,2005,27.5495775302769,1543
areacode,"Europe",SON,pop,2006,28.6435508106293,1543
areacode,"Europe",SON,pop,2007,28.8469870985057,1543
areacode,"Europe",SON,pop,2008,28.1948150265581,1543
areacode,"Europe",SON,pop,2009,29.1403711779277,1543
areacode,"Europe",SON,pop,2010,27.9103538995311,1543
areacode,"Europe",SON,pop,2011,28.3036267684389,1543
areacode,"Europe",SON,pop,2012,28.3783183980293,1543
areacode,"Europe",SON,pop,2013,26.4254930719622,1543
areacode,"Europe",SON,pop,2014,28.3978921606422,1543
areacode,"Europe",SON,pop,2015,28.3799578677133,1543
areacode,"Europe",SON,pop,2016,27.6577129791596,1543
areacode,"Europe",SON,pop,2017,28.774547576575,1543
areacode,"Europe",SON,pop,2018,29.8755979718292,1543
areacode,"Europe",SON,pop,2019,28.8228758197741,1543
areacode,"Europe",SON,pop,2020,28.6569047551135,1543
areacode,"Europe",SON,pop,2021,29.7895050509868,1543
areacode,"Europe",SON,pop,2022,29.1230010417534,1543
areacode,"Europe",SeasonAmp,area,1990,22.053844739578,1543
areacode,"Europe",SeasonAmp,area,1991,22.7773867662862,1543
areacode,"Europe",SeasonAmp,area,1992,24.1293248824656,1543
areacode,"Europe",SeasonAmp,area,1993,21.6817097428542,1543
areacode,"Europe",SeasonAmp,area,1994,23.4014853894451,1543
areacode,"Europe",SeasonAmp,area,1995,20.3479904426516,1543
areacode,"Europe",SeasonAmp,area,1996,23.3465684215279,1543
areacode,"Europe",SeasonAmp,area,1997,20.9281696578807,1543
areacode,"Europe",SeasonAmp,area,1998,19.5496111494674,1543
areacode,"Europe",SeasonAmp,area,1999,20.1154250558418,1543
areacode,"Europe",SeasonAmp,area,2000,18.6883053882386,1543
areacode,"Europe",SeasonAmp,area,2001,20.5439122839483,1543
areacode,"Europe",SeasonAmp,area,2002,20.6087083046824,1543
areacode,"Europe",SeasonAmp,area,2003,23.8033031058104,1543
areacode,"Europe",SeasonAmp,area,2004,19.4303839241112,1543
areacode,"Europe",SeasonAmp,area,2005,19.7411457892745,1543
areacode,"Europe",SeasonAmp,area,2006,21.4558197359875,1543
areacode,"Europe",SeasonAmp,area,2007,18.9075941997251,1543
areacode,"Europe",SeasonAmp,area,2008,20.0445529089184,1543
areacode,"Europe",SeasonAmp,area,2009,20.1472474360824,1543
areacode,"Europe",SeasonAmp,area,2010,18.0660386695206,1543
areacode,"Europe",SeasonAmp,area,2011,18.0519878146206,1543
areacode,"Europe",SeasonAmp,area,2012,18.5017015711045,1543
areacode,"Europe",SeasonAmp,area,2013,18.8816092648538,1543
areacode,"Europe",SeasonAmp,area,2014,18.5914384474356,1543
areacode,"Europe",SeasonAmp,area,2015,18.4259795434091,1543
areacode,"Europe",SeasonAmp,area,2016,17.169665877024,1543
areacode,"Europe",SeasonAmp,area,2017,16.5446832459828,1543
areacode,"Europe",SeasonAmp,area,2018,18.7956992892361,1543
areacode,"Europe",SeasonAmp,area,2019,17.9122250808882,1543
areacode,"Europe",SeasonAmp,area,2020,15.5622215839851,1543
areacode,"Europe",SeasonAmp,area,2021,15.6425235408953,1543
areacode,"Europe",SeasonAmp,area,2022,17.744845291309,1543
areacode,"Europe",SeasonAmp,pop,1990,24.2639247524943,1543
areacode,"Europe",SeasonAmp,pop,1991,26.0961899345299,1543
areacode,"Europe",SeasonAmp,pop,1992,26.5556895038172,1543
areacode,"Europe",SeasonAmp,pop,1993,23.2943661602876,1543
areacode,"Europe",SeasonAmp,pop,1994,26.4515880370212,1543
areacode,"Europe",SeasonAmp,pop,1995,23.3853137062322,1543
areacode,"Europe",SeasonAmp,pop,1996,25.1019427839604,1543
areacode,"Europe",SeasonAmp,pop,1997,23.4547338758546,1543
areacode,"Europe",SeasonAmp,pop,1998,21.5952783302792,1543
areacode,"Europe",SeasonAmp,pop,1999,22.5746577472242,1543
areacode,"Europe",SeasonAmp,pop,2000,19.8722464985171,1543
areacode,"Europe",SeasonAmp,pop,2001,22.9312516400222,1543
areacode,"Europe",SeasonAmp,pop,2002,22.8567753108469,1543
areacode,"Europe",SeasonAmp,pop,2003,26.9673484115962,1543
areacode,"Europe",SeasonAmp,pop,2004,21.3623818617786,1543
areacode,"Europe",SeasonAmp,pop,2005,21.5344198091611,1543
areacode,"Europe",SeasonAmp,pop,2006,23.8799894819479,1543
areacode,"Europe",SeasonAmp,pop,2007,21.2261714539269,1543
areacode,"Europe",SeasonAmp,pop,2008,21.2266953570839,1543
areacode,"Europe",SeasonAmp,pop,2009,21.6343017243819,1543
areacode,"Europe",SeasonAmp,pop,2010,20.9345667643461,1543
areacode,"Europe",SeasonAmp,pop,2011,19.4479859717235,1543
areacode,"Europe",SeasonAmp,pop,2012,19.7458950618751,1543
areacode,"Europe",SeasonAmp,pop,2013,20.0030303150632,1543
areacode,"Europe",SeasonAmp,pop,2014,19.7170475282818,1543
areacode,"Europe",SeasonAmp,pop,2015,20.5299116532576,1543
areacode,"Europe",SeasonAmp,pop,2016,18.9323374022284,1543
areacode,"Europe",SeasonAmp,pop,2017,18.0432115832477,1543
areacode,"Europe",SeasonAmp,pop,2018,20.7469177076349,1543
areacode,"Europe",SeasonAmp,pop,2019,19.4760982994162,1543
areacode,"Europe",SeasonAmp,pop,2020,17.4120614070179,1543
areacode,"Europe",SeasonAmp,pop,2021,17.514994645511,1543
areacode,"Europe",SeasonAmp,pop,2022,18.7347025446192,1543
areacode,"EastAsia",DJF,area,1990,30.9351463195714,1396
areacode,"EastAsia",DJF,area,1991,28.1030821751144,1396
areacode,"EastAsia",DJF,area,1992,27.7932109136555,1396
areacode,"EastAsia",DJF,area,1993,28.3308372035429,1396
areacode,"EastAsia",DJF,area,1994,28.6036516513919,1396
areacode,"EastAsia",DJF,area,1995,30.8272105622629,1396
areacode,"EastAsia",DJF,area,1996,29.804922056869,1396
areacode,"EastAsia",DJF,area,1997,30.8053512244276,1396
areacode,"EastAsia",DJF,area,1998,30.3514820861187,1396
areacode,"EastAsia",DJF,area,1999,31.25795702032,1396
areacode,"EastAsia",DJF,area,2000,31.8984435678583,1396
areacode,"EastAsia",DJF,area,2001,31.8691244520737,1396
areacode,"EastAsia",DJF,area,2002,32.2765137594509,1396
areacode,"EastAsia",DJF,area,2003,31.710792679091,1396
areacode,"EastAsia",DJF,area,2004,33.0209803218214,1396
areacode,"EastAsia",DJF,area,2005,31.1658737064377,1396
areacode,"EastAsia",DJF,area,2006,28.9001859106049,1396
areacode,"EastAsia",DJF,area,2007,28.8177888186415,1396
areacode,"EastAsia",DJF,area,2008,32.3365082371547,1396
areacode,"EastAsia",DJF,area,2009,31.6042469061931,1396
areacode,"EastAsia",DJF,area,2010,32.7847579017896,1396
areacode,"EastAsia",DJF,area,2011,32.0450411239267,1396
areacode,"EastAsia",DJF,area,2012,30.1458915076448,1396
areacode,"EastAsia",DJF,area,2013,30.4835419344263,1396
areacode,"EastAsia",DJF,area,2014,28.4238444284066,1396
areacode,"EastAsia",DJF,area,2015,29.1230358401502,1396
areacode,"EastAsia",DJF,area,2016,30.3223527301033,1396
areacode,"EastAsia",DJF,area,2017,33.7215330069383,1396
areacode,"EastAsia",DJF,area,2018,33.9890684301096,1396
areacode,"EastAsia",DJF,area,2019,33.1312570708499,1396
areacode,"EastAsia",DJF,area,2020,33.371076888455,1396
areacode,"EastAsia",DJF,area,2021,35.2089051874968,1396
areacode,"EastAsia",DJF,area,2022,34.6019601632185,1396
areacode,"EastAsia",DJF,pop,1990,31.0242323314661,1396
areacode,"EastAsia",DJF,pop,1991,29.6352643473724,1396
areacode,"EastAsia",DJF,pop,1992,27.8524296815108,1396
areacode,"EastAsia",DJF,pop,1993,28.3998111337275,1396
areacode,"EastAsia",DJF,pop,1994,27.8027147047095,1396
areacode,"EastAsia",DJF,pop,1995,31.0690982956422,1396
areacode,"EastAsia",DJF,pop,1996,29.7888927151933,1396
areacode,"EastAsia",DJF,pop,1997,30.5177504340999,1396
areacode,"EastAsia",DJF,pop,1998,29.7693252397242,1396
areacode,"EastAsia",DJF,pop,1999,32.3370314056809,1396
areacode,"EastAsia",DJF,pop,2000,30.9724295870102,1396
areacode,"EastAsia",DJF,pop,2001,31.7869330739323,1396
areacode,"EastAsia",DJF,pop,2002,30.8206922116738,1396
areacode,"EastAsia",DJF,pop,2003,31.3487390721621,1396
areacode,"EastAsia",DJF,pop,2004,31.3716976917936,1396
areacode,"EastAsia",DJF,pop,2005,28.1354212870547,1396
areacode,"EastAsia",DJF,pop,2006,27.311827743876,1396
areacode,"EastAsia",DJF,pop,2007,27.2330721919695,1396
